genres,release_year,popularity,budget,runtime,vote_count,vote_average,revenue
Drama,2011,0.907952,40000000,129,463,7,55247881
Science Fiction|Thriller,2011,0.907622,0,91,35,3.9,0
Comedy|Fantasy|Family|Music|Animation,2011,0.904531,75000000,87,308,5.5,342695435
Drama,2011,0.903312,21000000,91,144,6,970816
Thriller,2011,0.897265,25000000,110,75,5.3,10324441
Drama|Comedy,2011,0.895829,10000000,124,310,6.8,136836156
Animation|Family|Adventure|Comedy|Fantasy,2011,0.879003,110000000,103,797,5.5,563749323
Drama|Science Fiction|Romance,2011,0.876731,0,92,146,6.7,908000
Action|Thriller|Adventure,2011,0.863804,30000000,111,804,6.5,63782078
Thriller|Crime,2011,0.859651,0,100,257,7,15699707
Drama|Mystery,2011,0.854834,0,100,69,6.6,68945
Comedy,2011,0.852907,12468389,97,87,5.7,29007412
Drama|Romance,2011,0.851701,10000000,102,100,5.4,0
Drama|Comedy|Romance,2011,0.847636,0,97,252,7.4,864659
Mystery|Comedy|Crime,2011,0.846188,5000000,87,153,6.1,3142154
Thriller|Drama,2011,0.846125,3500000,107,313,6.6,19504039
Animation|Family,2011,0.827785,36000000,84,335,5.7,189712432
Crime|Action|Thriller,2011,0.815155,15774948,97,309,6,741875
Comedy,2011,0.812252,0,87,71,5.7,6861102
Comedy|Drama,2011,0.808336,20000000,115,590,6.6,177243185
Animation,2011,0.806735,63000000,95,228,5.4,183953723
Drama|Comedy,2011,0.806361,45000000,120,234,5.5,24000000
Horror|Comedy|Science Fiction,2011,0.803764,10000000,93,70,5.9,0
Action|Comedy|Thriller|Crime,2011,0.802769,6000000,96,194,6.6,19560274
War|Action|Thriller|Drama,2011,0.801419,0,91,30,5.1,0
Comedy|Drama,2011,0.80048,10000000,90,199,5.7,17273593
Drama|Thriller,2011,0.786615,10000000,101,44,5.7,610986
Drama|Music|Romance,2011,0.785489,24000000,113,266,6.5,63543328
Comedy|Drama|Romance,2011,0.780354,0,106,134,6.2,1296937
Crime|Drama|Thriller,2011,0.780318,36000000,91,179,5.3,9612469
Comedy|Drama,2011,0.779648,25000000,80,382,6.9,27603069
Drama|Science Fiction,2011,0.779536,100000,92,299,6.8,1776935
Drama,2011,0.771868,12500000,101,591,6.4,75993061
Family,2011,0.767071,0,93,30,5,12000000
Action|Science Fiction|Adventure,2011,0.760503,195000000,154,2456,6.1,1123746996
Horror,2011,0.760193,5000000,83,406,6,205703818
Horror|Thriller|Drama,2011,0.755324,13000000,100,83,5.2,0
Comedy|Drama,2011,0.747362,70000000,111,204,5.2,67112664
Comedy|Drama|Romance,2011,0.734516,19000000,97,120,6.3,6928068
Comedy|Romance,2011,0.731793,0,100,131,6.5,9504139
Drama|Romance|Thriller,2011,0.709051,15000000,94,16,5,0
Horror|Thriller|Mystery,2011,0.706395,0,95,445,6.6,14347000
Adventure|Action|Thriller|Crime,2011,0.70252,4000000,99,77,6.1,25345000
Comedy|Family|Music,2011,0.699052,45000000,103,328,6.4,165184237
Family|Comedy|Action,2011,0.688697,27000000,89,125,4.5,85564310
Crime|Drama|Thriller,2011,0.687144,9500000,104,164,6.5,120000
Drama|Thriller|Crime,2011,0.685977,15000000,90,57,4.8,0
Comedy,2011,0.682356,0,95,47,6,0
Drama|Romance,2011,0.679469,0,120,225,6.9,34710627
Action|Drama|Thriller,2011,0.666454,17000000,105,171,5.9,12355798
Animation|Family|Fantasy,2011,0.664023,0,72,32,5.4,0
Comedy|Romance,2011,0.661178,40000000,110,180,5.3,45735397
Comedy|Family|Animation|Fantasy,2011,0.660334,0,22,14,5.9,0
Family|Comedy|Adventure,2011,0.659941,0,86,24,5.7,0
Comedy|Documentary|Action,2011,0.658653,0,85,107,6.2,0
Adventure|Drama,2011,0.658095,25000000,114,252,5.9,27122040
Comedy,2011,0.656612,25000000,81,213,5.4,34942188
Crime|Drama,2011,0.644723,2000000,124,56,7.5,42070
Thriller|Crime|Drama|Action|Comedy,2011,0.628144,0,88,50,6.1,0
Drama|Romance,2011,0.626306,15000000,119,43,5.8,868439
Animation|Comedy|Family|Fantasy,2011,0.625531,0,7,171,7.9,0
Comedy,2011,0.615488,0,90,77,5.9,175706
Horror|Thriller,2011,0.60979,0,90,34,4.6,0
Comedy|Drama|Family|TV Movie,2011,0.607142,0,97,104,6,0
Action|Thriller,2011,0.605805,6000000,90,46,5.1,0
Horror|Thriller,2011,0.604152,750000,102,104,5.2,78396
Drama|Romance,2011,0.601594,8000000,91,93,6.3,163265
Action,2011,0.598246,5000000,87,24,4.1,0
Comedy|Drama|Family,2011,0.597095,0,89,34,6.5,0
Drama|Thriller,2011,0.597001,7700000,123,76,5.7,1072602
Drama|Crime|History,2011,0.588821,35000000,137,428,5.8,84606030
Action|Thriller,2011,0.587045,30000000,108,193,5.7,108609310
Drama,2011,0.585459,0,90,45,7,0
Comedy,2011,0.58425,24000000,89,94,5.2,30551495
Drama|Thriller,2011,0.580694,15000000,99,308,5.9,27462041
Action|Drama,2011,0.578282,18000000,106,225,6.9,47088990
Action|Comedy|Adventure,2011,0.570978,28000000,83,337,5.5,40547440
Drama|Horror|Thriller,2011,0.570634,4798235,107,243,6.2,209696
Comedy|Animation|Family,2011,0.566856,30000000,86,86,4.9,13521829
Drama,2011,0.564556,0,97,181,7.1,72689
Action|Thriller,2011,0.564107,0,89,18,5.1,0
Comedy|Drama|Family,2011,0.562704,0,90,11,6.9,0
Action|Adventure|Animation|Science Fiction|Crime,2011,0.559451,0,64,161,7.1,0
Drama|Romance,2011,0.545038,7000000,113,21,5.2,0
Comedy|Drama,2011,0.540954,0,99,96,5.7,0
War|Drama,2011,0.539108,20000000,113,29,5.9,17479
Action|Adventure|Science Fiction,2011,0.534119,0,91,63,4,0
Action,2011,0.531976,8000000,101,54,5.8,0
Drama|Romance,2011,0.530139,38000000,120,558,6.7,114156230
Drama|Thriller|Mystery,2011,0.528255,50000000,92,235,5.9,38502340
Drama,2011,0.524684,10000000,98,27,6.6,1759252
Comedy,2011,0.523036,0,88,24,4.4,0
Horror,2011,0.521522,4000000,92,15,4.1,0
Comedy|Romance,2011,0.52043,1,90,55,5.3,1378
Comedy|Drama|Family,2011,0.514888,0,101,28,6.7,0
Crime|Drama|Action|Thriller,2011,0.512775,12000000,108,63,5.2,972512
Drama|Thriller,2011,0.509793,0,101,140,6.6,3538446
Thriller|Drama,2011,0.509532,5000000,120,248,6.9,3099314
Comedy,2011,0.506031,8000000,104,78,5.8,10130000
Drama|Romance,2011,0.496602,0,93,49,7.1,22321
Crime|Drama|Horror|Thriller,2011,0.495308,0,119,46,6.3,8452
Documentary,2011,0.49518,4317946,106,48,7.2,14624826
Adventure|Fantasy|Family,2011,0.494147,0,180,58,5.8,0
Animation|Family,2011,0.493696,0,6,21,5.8,0
Crime|Thriller|Mystery,2011,0.492689,0,129,13,6.3,0
Animation|Action|Comedy|Family,2011,0.492646,0,16,26,6.2,0
Thriller,2011,0.491446,0,89,31,5.3,0
Drama,2011,0.487945,1000000,129,51,6.7,34522221
Drama|Family|Fantasy,2011,0.486844,0,85,10,6.1,0
Science Fiction|Drama|Mystery,2011,0.486641,0,85,46,5.7,0
Adventure|Drama,2011,0.484734,40000000,130,55,5.6,5446000
Action,2011,0.483517,0,99,27,5.7,0
Comedy|Family,2011,0.482803,0,90,13,5.4,0
Drama|Thriller,2011,0.482368,10000000,102,196,6.3,3665069
Animation|Adventure|Comedy|Family|Fantasy,2011,0.478285,0,7,89,6.8,0
Science Fiction|Thriller,2011,0.477405,0,10,26,5,0
Crime|Comedy|Action,2011,0.475663,32000000,107,223,5.4,83615414
Thriller|Horror,2011,0.472008,1000000,92,204,6,0
Horror,2011,0.470726,350000,75,30,2.9,0
Action|Adventure|Animation|Science Fiction,2011,0.464885,3500000,84,82,6.5,0
Comedy|Drama|Romance,2011,0.46351,93,107,47,5.2,2500000
Horror|Comedy,2011,0.45584,0,100,50,6.2,0
Drama|Family,2011,0.455555,37000000,113,103,6.6,95404397
Music,2011,0.451669,0,90,62,5,0
Comedy,2011,0.45008,0,96,156,5.1,0
Drama,2011,0.449357,0,107,202,6.3,34564651
Documentary,2011,0.4483,0,85,25,7.3,0
Action|Drama,2011,0.44615,29000000,131,59,6.4,33662874
Drama|Action|Thriller|War,2011,0.444626,0,90,38,5.6,0
Horror,2011,0.444519,0,102,69,5.9,0
Adventure|Fantasy|Drama|Action,2011,0.440242,4500000,96,28,4.4,0
Action|Thriller|Crime,2011,0.436803,125000000,130,1591,7.1,626137675
Drama|Science Fiction,2011,0.434672,500000,94,13,5.9,0
Action|Comedy|Thriller|Romance,2011,0.434506,2500000,98,28,5.9,3358
Action|Crime|Comedy|Romance,2011,0.431936,0,97,34,5.6,0
Drama|Romance|War,2011,0.43132,10000000,127,31,6.6,303877
Animation|Comedy|Family|TV Movie,2011,0.43079,0,78,71,6.7,0
Comedy|Drama,2011,0.429826,4000000,119,19,6.1,355688
Horror|Thriller|Mystery,2011,0.424885,0,92,33,5,0
Comedy,2011,0.42488,0,113,12,6.3,0
Comedy,2011,0.423412,6600000,112,37,6.3,37710610
Drama|Romance,2011,0.42093,0,107,36,6.5,0
Family,2011,0.420673,0,106,87,6.8,0
Horror|Mystery,2011,0.419201,2000000,85,63,5.2,13101672
Action|Crime|Thriller|Drama,2011,0.418255,0,106,81,6.8,1188194
Drama,2011,0.417574,0,117,10,5.3,0
Drama,2011,0.417183,0,97,29,6.9,0
Thriller,2011,0.415214,7300000,96,20,5.4,0
Drama|Romance,2011,0.414629,8000000,129,36,5.6,100915
Action|Thriller,2011,0.414037,0,98,26,5.7,0
Documentary|Family|Adventure,2011,0.413573,0,89,55,7,15240456
Drama|Comedy,2011,0.524527,125000,90,96,6.3,3200000
Thriller,2011,0.411983,5000000,84,26,4.8,0
Action,2011,0.476179,0,94,21,5,0
Adventure|Comedy|Romance,2011,0.410616,20000000,109,359,5.9,17425000
Drama|Comedy,2011,0.410207,10831173,106,87,6.8,10654385
Horror|Thriller,2011,0.409144,0,85,10,4.9,0
Drama|Action|Thriller|Crime,2011,0.401778,20000000,85,90,4.9,0
Drama,2011,0.400027,0,84,12,4,0
Comedy|Family,2011,0.397279,0,88,13,4.4,0
Thriller|Mystery,2011,0.396898,20000000,91,79,5.6,0
Drama,2011,0.395082,14000000,149,35,5.9,46495
Adventure|Action|Western,2011,0.388036,0,98,45,6.7,623528
Comedy|Family|Adventure,2011,0.387627,0,93,16,6.8,0
Comedy|Drama,2011,0.386031,0,114,14,5.5,0
Family|Animation|Fantasy,2011,0.385492,0,79,47,6.3,0
Drama|Action|Thriller|Crime|Mystery,2011,0.381174,17000000,98,133,5.9,3696232
Drama|Romance,2011,0.42001,0,99,11,4.3,0
Adventure|Fantasy|Science Fiction|Action,2011,0.37824,500000,4,66,6.7,0
Horror|Thriller|Mystery,2011,0.374156,135000,90,49,5.3,0
Comedy|Romance,2011,0.373356,0,95,35,5.6,0
Comedy,2011,0.372627,930000,100,47,5.2,30905
Comedy|Drama,2011,0.230763,0,105,20,6.7,144633
History|Drama,2011,0.37054,13000000,105,333,6.2,114956699
Animation|Family,2011,0.370236,0,74,21,5.8,0
Action|Drama|Horror|Science Fiction,2011,0.368965,0,85,48,4.6,0
Horror|Action|Thriller,2011,0.548602,4000000,88,137,5.8,1104682
Science Fiction|Fantasy,2011,0.653289,500000,4,46,7.1,0
Drama|Action|Thriller|Crime|War,2011,0.363036,19100000,109,126,6.3,5728213
Horror|Thriller,2011,0.362217,7000000,84,35,4.7,0
Drama|Comedy,2011,0.36105,0,104,180,6.8,122550
Drama|Documentary,2011,0.357401,1100000,92,31,7.5,0
Music,2011,0.3554,0,99,20,7.4,0
Action|Thriller,2011,0.355307,8400000,91,23,5.1,0
Fantasy|Drama|Thriller|Science Fiction,2011,0.351823,0,85,22,4.2,17801
Romance|Adventure|Action|History,2011,0.353745,25000000,121,131,6,0
Drama,2011,0.352084,4000000,105,31,7.3,253899
Horror,2011,0.351402,0,90,17,4.9,0
Horror|Thriller|Foreign,2011,0.351234,1150000,76,12,3.5,0
Drama|Comedy|Romance,2011,0.580586,0,100,114,5.7,12186625
Drama|Action,2011,0.349834,3000000,90,75,5.7,0
Documentary,2011,0.348325,0,90,26,6.7,664747
Horror|Thriller,2011,0.339565,28000000,91,74,5.1,10126458
Drama|Fantasy|Comedy,2011,0.338543,0,81,43,5.4,0
Drama|History,2011,0.337281,0,90,21,7.2,0
Comedy|Romance,2011,0.336381,0,97,29,6.9,0
Action|Adventure|Thriller,2011,0.335076,41000000,119,86,5.7,0
Action|Comedy|Thriller,2011,0.567753,3000000,86,84,5.8,672648
Comedy|Drama,2011,0.334274,25000000,106,45,6.9,53213633
Drama|Comedy|Romance,2011,0.334152,0,89,30,6.2,0
Action|Crime|Thriller,2011,0.329831,0,89,47,5.5,0
Drama|Family|Fantasy,2011,0.282795,0,118,12,5.2,0
Adventure|Documentary,2011,0.321341,0,80,60,8.5,0
Drama|Thriller|Science Fiction|Mystery,2011,0.318142,15000000,97,37,4.8,4627375
Horror,2011,0.317511,0,85,13,5,3838
Drama,2011,0.316012,0,90,14,6.1,0
Drama|Action,2011,0.31424,6000000,96,18,5.3,0
Thriller|Mystery|Crime|Drama,2011,0.311488,15000000,102,79,5.7,0
Action|Horror|Science Fiction,2011,0.311289,0,90,20,3.9,0
Crime|Thriller,2011,0.309008,0,85,15,4.5,0
Drama,2011,0.307661,25000000,118,127,6.3,11790979
Crime|Drama|Thriller,2011,0.30628,0,93,17,4.4,0
Adventure|Animation|Comedy|Family|Fantasy,2011,0.30324,0,6,103,6.8,0
Drama|Comedy|Romance|Foreign,2011,0.303053,0,86,12,4.5,0
Drama|Comedy|Family,2011,0.30289,0,92,45,7.3,0
Science Fiction|Horror,2011,0.301469,1000000,87,18,4.5,0
Thriller|Mystery,2011,0.301119,0,85,12,4.8,0
Drama,2011,0.300901,0,94,19,5.6,0
Horror|Thriller,2011,0.296065,8000000,96,11,3.6,0
Comedy,2011,0.295513,1000000,89,12,3.5,0
Drama|Music|Romance,2011,0.295301,0,202,15,7.6,0
Fantasy|Animation|Action|Comedy,2011,0.407036,0,18,34,6.3,0
Adventure|Fantasy|Action,2011,0.294433,0,97,13,4,0
Drama,2011,0.293453,0,112,14,6.1,0
Action|Thriller|Science Fiction,2011,0.292536,0,89,23,3.7,0
Horror,2011,0.291525,0,92,13,4.4,0
Drama,2011,0.286905,6965576,102,20,7.5,0
Horror|Thriller,2011,0.286708,0,80,49,4.6,0
Action|Thriller|Science Fiction,2011,0.285109,10000000,94,52,5,0
Drama,2011,0.283696,8000000,113,68,6.1,5634828
Documentary,2011,0.282136,0,104,32,7.9,0
Action|Mystery|Thriller,2011,0.292417,17000000,101,24,5.5,0
Drama|Thriller|Crime|Mystery,2011,0.28038,0,105,60,5.9,957240
Drama|War,2011,0.280206,0,145,26,6.6,5576725
Comedy,2011,0.279647,0,100,13,4.7,0
Drama,2011,0.279592,0,98,24,6.3,0
Comedy|Drama,2011,0.276399,1000000,81,10,5.5,0
Action|Comedy|Thriller,2011,0.275946,25000000,102,22,6.1,0
Comedy,2011,0.273555,1000000,80,18,5.9,0
Action|Adventure|Animation|Science Fiction,2011,0.273056,0,15,25,6.4,0
Family|Documentary,2011,0.269272,0,85,17,6.9,0
Comedy|Horror,2011,0.268708,0,89,11,4,0
Animation,2011,0.430731,100000,21,16,6.7,0
Drama,2011,0.317931,0,106,22,5.8,0
Drama|Romance,2011,0.264294,0,83,259,6.4,1406224
History|Drama,2011,0.263908,134005,104,12,4.4,1332231
Drama|Thriller,2011,0.263732,0,129,17,5.9,0
Family|TV Movie|Romance,2011,0.262994,0,96,21,6.2,0
Mystery|Horror|Thriller,2011,0.262882,70000,92,48,5.7,0
Music,2011,0.107454,0,117,17,7.7,0
Drama|Science Fiction,2011,0.260875,500000,90,42,5,0
Drama,2011,0.260544,0,86,20,6.8,0
Drama,2011,0.259273,0,135,45,7,3759582
Thriller,2011,0.285594,0,91,19,5.5,0
Drama|Romance,2011,0.257025,8978040,139,19,6.6,0
Drama|Comedy,2011,0.256421,1000000,91,16,4.8,0
Drama|Family,2011,0.254363,0,90,126,6.5,0
Animation|Comedy|Family,2011,0.253351,0,44,14,6.9,0
Horror|Thriller|Romance,2011,0.383267,0,90,12,3.5,0
Thriller|Mystery,2011,0.249978,0,93,12,5.7,0
Drama,2011,0.249191,0,122,33,6.2,0
Comedy,2011,0.247245,10000000,97,20,4.3,0
Horror|Thriller,2011,0.246873,0,108,11,3.3,0
Horror|Thriller|Science Fiction|Mystery,2011,0.246407,0,90,16,6.3,0
Drama|Thriller,2011,0.244803,6000000,93,28,4.8,5206
Comedy|Thriller|Action|Drama,2011,0.244752,8000000,96,12,4.9,0
Horror|Thriller,2011,0.2438,0,90,18,5.8,0
Drama|Romance,2011,0.243777,8000,96,96,7.4,469947
Fantasy|Drama|Action,2011,0.239333,0,164,14,4.3,0
Comedy|Crime|Drama|Mystery|Thriller,2011,0.237352,0,120,17,6.6,0
Horror|Thriller|Crime,2011,0.198863,500000,95,88,5.9,171760
Documentary,2011,0.252508,0,201,39,7.2,0
Drama|Action|History,2011,0.191228,25000000,144,11,6,0
Fantasy,2011,0.23431,0,90,13,6.1,0
Comedy|Family|Action,2011,0.233072,0,103,18,5.7,0
Science Fiction,2011,0.233002,0,91,13,5,0
Adventure|Comedy|Drama|Family|TV Movie,2011,0.229734,0,79,73,5.4,0
Animation|Drama,2011,0.228643,3,97,30,6.5,0
Documentary|Music|Family,2011,0.226575,13000000,105,90,5.3,98441954
Thriller|Science Fiction|Foreign,2011,0.094131,600000,95,12,4.7,0
Science Fiction,2011,0.217789,0,7,23,6.9,0
Drama|Horror|Mystery|Thriller,2011,0.21606,0,85,32,5.6,0
Thriller|Action|Drama,2011,0.214172,25000000,118,61,5.6,0
Drama|Horror,2011,0.212229,15000000,157,26,5.5,0
Documentary,2011,0.211125,0,240,10,6.6,0
Documentary,2011,0.210653,0,40,13,7.2,7732325
Documentary,2011,0.330422,1000000,110,17,7.3,0
Horror,2011,0.208455,0,78,19,4.8,0
Thriller|Drama,2011,0.207216,0,99,10,5.8,0
Animation|Comedy,2011,0.2065,0,22,16,6.2,0
Documentary,2011,0.271394,0,192,37,7.6,0
Comedy,2011,0.1052,0,90,11,6.5,0
Drama,2011,0.202351,0,100,41,7.1,0
Documentary|Science Fiction,2011,0.047609,0,97,22,6.2,0
Horror|Thriller,2011,0.246038,0,96,24,4.9,0
Action|Drama|Family|History|War,2011,0.196225,4200000,108,12,5.6,0
Horror|Thriller,2011,0.195415,650000,90,22,5.4,0
Action|Drama|Romance,2011,0.195283,17000,106,24,6.7,101236
Drama|Comedy,2011,0.193681,10000000,83,138,5.9,4417580
Animation,2011,0.189998,0,6,12,6.7,0
Science Fiction,2011,0.189663,3000000,112,86,5.6,22000
Documentary,2011,0.188644,0,42,15,6.6,0
Drama|TV Movie,2011,0.070508,0,87,23,7.2,0
Drama|Romance,2011,0.187971,0,98,49,5.5,1126525
Adventure|Family,2011,0.184658,0,100,66,5.7,0
Drama|Horror|Thriller|Foreign,2011,0.103268,0,90,15,6.3,0
Music|Romance,2011,0.183134,0,0,17,5.2,0
Comedy|Drama|Romance,2011,0.028666,0,99,19,6.6,0
Documentary|Foreign,2011,0.181614,0,93,19,7.2,0
TV Movie|Romance|Drama,2011,0.144722,0,100,22,7.3,0
Documentary|Drama,2011,0.181427,45202,95,58,7.3,225861
Action|Adventure|Thriller,2011,0.180846,0,90,18,6.3,0
Animation|Adventure|Comedy|Family|Fantasy,2011,0.179587,0,80,14,5.1,0
Action|Science Fiction|Adventure,2011,0.164515,160000000,132,3651,7,344420111
Action|Thriller|Science Fiction,2011,0.179339,2000000,94,11,3,0
Comedy,2011,0.250308,0,84,15,4.6,0
Comedy|Foreign,2011,0.174743,1000000,88,17,7.3,0
Drama|Romance,2011,0.208023,0,90,15,6.7,0
Crime|Drama,2011,0.17304,0,93,20,5.9,790421
Horror|Comedy,2011,0.215977,0,120,11,5.9,0
Comedy|Drama|Romance,2011,0.172285,0,111,13,6.7,0
History|Drama,2011,0.171586,0,108,16,5.5,0
Comedy|Family,2011,0.169357,0,85,36,6.1,0
Crime|Drama|Horror|Thriller,2011,0.169338,0,83,12,4,0
Action|Fantasy|Science Fiction|Thriller,2011,0.18015,5000000,91,24,4.3,0
Action|Crime|Drama|Thriller,2011,0.168143,1500000,90,13,4,0
Documentary,2011,0.167149,0,82,163,7.8,2550508
Horror|Mystery|Science Fiction,2011,0.165548,4000000,86,58,4.3,0
Crime|Drama,2011,0.123049,0,87,17,6.8,0
Action|Comedy|Foreign,2011,0.16468,0,105,14,6,0
Comedy,2011,0.331313,250000,62,47,7.9,1000000
Documentary,2011,0.161003,0,76,11,6.5,0
Comedy|Romance|Drama,2011,0.160529,0,90,81,5.1,366377
Thriller|Science Fiction|Horror|Mystery,2011,0.160177,0,104,14,6.4,0
Comedy|Horror|Science Fiction,2011,0.159707,0,87,17,2.1,0
Horror,2011,0.155675,0,114,19,5.8,0
Comedy|Horror,2011,0.068431,0,90,17,5.3,0
Horror,2011,0.1471,2000000,90,18,5.1,0
Crime|Action,2011,0.146477,30000000,247,28,8.1,0
Comedy|Romance,2011,0.145217,0,98,10,5.2,0
Horror|Thriller|Mystery,2011,0.140601,1340000,78,12,3.3,0
Comedy|Crime|Mystery,2011,0.140428,0,102,20,6.1,0
Documentary,2011,0.135626,0,88,13,7.2,429766
Comedy|Drama|Thriller,2011,0.135523,97,104,10,4.1,0
Documentary|Music|Family,2011,0.135239,9000000,84,54,6.3,18663238
Family|Fantasy,2011,0.135061,0,57,27,4.2,0
Horror,2011,0.134892,0,88,22,4.3,0
Music|Documentary,2011,0.256142,0,208,24,8,0
Horror|Thriller,2011,0.133719,0,90,10,2.8,0
Horror|Thriller,2011,0.133595,0,89,17,5.7,0
Fantasy|Adventure,2011,0.133387,0,91,13,7.1,0
Horror|Thriller,2011,0.409151,0,83,39,5.2,0
Comedy|Documentary|Music,2011,0.129723,0,89,25,5.7,223959
Action|Thriller|Fantasy|Crime,2011,0.430191,10000000,91,37,5.3,0
Documentary,2011,0.080413,0,83,14,6.9,0
Comedy,2011,0.12761,0,90,11,6.9,0
Horror,2011,0.132206,0,93,16,4.5,0
Adventure|Animation|Action,2011,0.122656,0,77,31,6.3,3100000
Documentary,2011,0.122543,0,113,11,7.8,0
Action,2011,0.200114,6800000,100,13,5.6,0
Documentary,2011,0.111553,0,78,20,6.5,0
Adventure|Comedy|Horror,2011,0.110341,0,94,24,4.4,0
Drama,2011,0.240847,0,95,14,5.2,0
Comedy|Romance,2011,0.104959,0,103,15,5.4,0
Comedy|Action,2011,0.104134,0,90,11,4.3,0
Drama|Romance,2011,0.098896,20,83,18,5.9,15
Documentary|Comedy|Drama,2011,0.098806,0,90,14,7.6,0
Family|Adventure,2011,0.09734,0,109,62,5.7,0
Horror|Thriller,2011,0.364116,0,90,28,4.9,0
Horror,2011,0.095583,0,0,13,5.2,0
Action|Drama|Family,2011,0.147975,2500000,86,16,5.8,0
TV Movie|Comedy|Romance,2011,0.097716,0,92,13,6,0
Documentary,2011,0.08891,750000,85,12,7.8,0
Comedy,2011,0.087952,0,50,12,6.9,0
Romance|TV Movie,2011,0.3527,0,86,12,5.7,0
Horror|Science Fiction,2011,0.084534,0,75,11,4.7,0
Documentary|Family,2011,0.083269,0,80,49,7.2,286201
Fantasy|Horror|Thriller|War,2011,0.082769,0,83,11,4.8,0
Music|Documentary,2011,0.132211,0,150,20,7.2,0
Comedy,2011,0.0803,0,102,13,4.4,0
Documentary,2011,0.077246,0,121,23,7.1,0
Documentary,2011,0.076679,0,49,14,6.2,0
Drama|Thriller,2011,0.158481,0,93,10,5.3,0
Drama|Comedy|Documentary|Romance|Family,2011,0.073751,700000,75,13,6.9,0
Foreign|Documentary,2011,0.072781,0,90,17,7.6,0
Comedy|Horror|Thriller,2011,0.072612,300000,97,18,5.1,0
TV Movie|Drama,2011,0.072393,0,87,10,4.1,0
Fantasy|Comedy|Science Fiction|Romance|Thriller,2011,0.071193,0,73,12,4.7,0
Adventure|Animation,2011,0.068105,0,15,21,7.4,0
Horror,2011,0.063811,0,86,16,5.2,0
Comedy|Documentary,2011,0.277237,0,90,50,6.4,621951
Action|Comedy|Drama|Foreign|Romance,2011,0.062682,2902660,93,13,6,0
Documentary,2011,0.060996,0,88,17,7.2,0
Documentary|Crime,2011,0.055256,0,105,36,7.1,0
Drama,2011,0.047706,0,107,17,6.7,5355847
Drama|Comedy|Family|Foreign,2011,0.046695,0,140,10,7.2,0
Romance,2011,0.045198,0,0,12,4.6,0
Horror|Thriller,2011,0.084058,0,91,12,3.8,0
Drama,2011,0.044221,20000000,336,21,6.6,0
Comedy,2011,0.04069,0,87,11,5.2,0
Horror,2011,0.040279,0,95,13,4,0
Adventure|Comedy|Fantasy,2011,0.007304,0,130,10,6.3,0
Fantasy|Drama|Science Fiction|Family,2011,0.030986,250000,90,17,4.9,0
Animation|Comedy|Adventure,2011,0.028803,0,3,11,6.7,0
Documentary|Drama,2011,0.028207,0,93,22,6.4,0
Documentary,2011,0.026495,0,90,12,7.2,0
Documentary,2011,0.006925,0,900,14,9.2,0
Science Fiction|Horror,2011,0.025338,61733,13,21,6.7,0
Drama|Comedy|Foreign,2011,0.025124,0,90,11,6.9,0
Comedy,2011,0.024766,0,60,10,6.9,0
Comedy|Documentary,2011,0.06667,0,89,36,7.6,0
Comedy|Drama|Romance,2011,0.018633,0,90,11,7.4,0
